date,series_id,series_name,category,department,ubigeo,value_raw,value_sa,value_log,value_dlog,value_yoy,source,frequency_original
2023-02-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,1468.35425,1584.6751516441216,7.368134713661835,-0.8310840971461335,643.2218318417758,BCRP,M
2023-03-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3251.41665,3254.7135581276993,8.087859550195184,0.7197248365333486,-4098.082433662706,BCRP,M
2023-04-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3077.48471142,3243.4718074894063,8.084399580612684,-0.003459969582499056,392.223892380017,BCRP,M
2023-05-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,2778.665244,3069.7018128256504,8.029335706491128,-0.05506387412155611,237.83316502369175,BCRP,M
2023-06-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3832.130287,3853.2751221874782,8.2566787467454,0.2273430402542722,284.72507797479767,BCRP,M
2023-07-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3599.423038,3513.0659349234065,8.164244420926417,-0.09243432581898325,167.0614010697871,BCRP,M
2023-08-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3539.852705,3654.2980193368676,8.203659293364973,0.039414872438555903,131.54391808313073,BCRP,M
2023-09-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3180.8603929,3507.7674693003723,8.162735065462794,-0.04092422790217931,81.33813133549069,BCRP,M
2023-10-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3916.253851,3838.291982203931,8.252782750329494,0.09004768486670045,29.322522128001616,BCRP,M
2023-11-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4284.80875,4123.763441329507,8.324521482029327,0.07173873169983302,27.830763770404765,BCRP,M
2023-12-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3373.64364,2437.6243699762817,7.798779225150357,-0.5257422568789707,5.425145348768501,BCRP,M
2024-01-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3724.312704,3851.7367703554164,8.256279434745897,0.4575002095955405,5.87199922250945,BCRP,M
2024-02-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4428.104697,4484.889936741401,8.408469233888857,0.15218979914295971,183.0163602987191,BCRP,M
2024-03-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4256.698645,4340.874184514739,8.375831031814554,-0.03263820207430257,33.37192680672834,BCRP,M
2024-04-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4912.883736,5133.188105568255,8.543482208210342,0.16765117639578797,58.262146558985336,BCRP,M
2024-05-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,5271.302861,5561.968163752909,8.623707310892758,0.0802251026824159,81.18920021854292,BCRP,M
2024-06-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4331.740152,4342.6304847215,8.376235545958925,-0.24747176493383272,12.699725480702707,BCRP,M
2024-07-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4793.817121,4696.483788463548,8.454569377595023,0.07833383163609753,33.68618396187155,BCRP,M
2024-08-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4324.132206,4529.186889532074,8.418297707781468,-0.03627166981355501,23.941366182114756,BCRP,M
2024-09-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3845.240151,4253.765576267674,8.355559887581594,-0.0627378201998745,21.2670341890163,BCRP,M
2024-10-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4846.971342,4713.136613689391,8.458108913070442,0.10254902548884814,22.792550320341398,BCRP,M
2024-11-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3600.742211,3294.6382030066316,8.100051639089019,-0.35805727398142295,-20.106032999205325,BCRP,M
2024-12-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,5271.9239432,4532.721643609473,8.419077842395218,0.31902620330619946,85.94832327072513,BCRP,M
2025-01-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,3401.551782,3332.8920568400367,8.111595691596689,-0.3074821507985295,-13.470409439934382,BCRP,M
2025-02-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4386.959089,4353.0328742946995,8.378628093624561,0.2670324020278727,-2.9400289484585396,BCRP,M
2025-03-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4068.4461005,4254.246473019896,8.35567293320258,-0.02295516042198109,-1.995628249348269,BCRP,M
2025-04-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4167.917055,4439.4536163380235,8.398286588470516,0.04261365526793526,-13.514690577532107,BCRP,M
2025-05-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4299.707419,4574.8001762335,8.428318299429728,0.030031710959212532,-17.74853718064655,BCRP,M
2025-06-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4484.5838592,4485.13953148665,8.408524884708333,-0.019793414721394953,3.2816295852602373,BCRP,M
2025-07-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4470.553191,4360.053279997744,8.380239556451382,-0.028285328256950848,-7.163455121301876,BCRP,M
2025-08-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4161.180577,4458.085042164349,8.402474590068115,0.022235033616732736,-1.5698589857719658,BCRP,M
2025-09-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4303.9717673,4783.05889249379,8.472835556482142,0.070360966414027,12.442935717452652,BCRP,M
2025-10-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4603.739569,4422.133073887472,8.394377454561937,-0.07845810192020508,-6.1743073382743425,BCRP,M
2025-11-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4954.824258,4510.4467976848955,8.414151495812607,0.019774041250670393,36.90264362164979,BCRP,M
2025-12-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,5132.015852,4584.42457252255,8.430419874638401,0.016268378825794017,1.140659695835744,BCRP,M
2026-01-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,5014.110913,4726.654762074148,8.460972992812753,0.030553118174351468,41.81841720237281,BCRP,M
2026-02-01,RD13036DM,Zinc - Huánuco,mining_zinc_by_department,Huánuco,10,4763.898059,4649.897262174389,8.444600404181276,-0.016372588631476503,6.819713897239721,BCRP,M
2001-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,8.889479918753267,2.1848685459869857,,,BCRP,M
2001-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,8.027051124448496,2.0828172281896404,-0.10205131779734522,,BCRP,M
2001-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,7.0560075547285805,1.9538793893854052,-0.12893783880423526,,BCRP,M
2001-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,6.036144440743399,1.797765470497253,-0.15611391888815218,,BCRP,M
2001-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,5.0533550771042695,1.620052394393904,-0.17771307610334897,,BCRP,M
2001-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,4.009415969842989,1.3886455872807673,-0.23140680711313677,,BCRP,M
2001-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,3.1475042348754423,1.146609832408198,-0.24203575487256934,,BCRP,M
2001-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,1.751340909368237,0.5603817284527854,-0.5862281039554125,,BCRP,M
2001-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,0.1427252232743852,-1.9468340127653012,-2.5072157412180864,,BCRP,M
2001-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-2.177118244279817,,,,BCRP,M
2001-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-8.885815892665336,,,,BCRP,M
2001-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-22.431120903261473,,,,BCRP,M
2002-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,4.975211543341446,1.604467890981215,,-44.03259145852021,BCRP,M
2002-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,4.390211245506473,1.479377345634711,-0.12509054534650388,-45.30729682118344,BCRP,M
2002-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,3.8869601947841788,1.3576274112167193,-0.12174993441799176,-44.912754633045516,BCRP,M
2002-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,3.4369928206574256,1.2345969090256623,-0.12303050219105693,-43.05979828020595,BCRP,M
2002-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,2.9932968532579443,1.0963754064641442,-0.1382215025615181,-40.766148279982,BCRP,M
2002-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,2.47806452565606,0.9074778222771563,-0.18889758418698788,-38.19387800380557,BCRP,M
2002-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,1.8989938755939568,0.6413242067559418,-0.2661536155212145,-39.66667766313247,BCRP,M
2002-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,1.0779556379636417,0.07506631947272348,-0.5662578872832184,-38.44969690381448,BCRP,M
2002-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,0.11273663749887086,-2.18270082204517,-2.2577671415178933,-21.01141276049162,BCRP,M
2002-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-1.0160990298292245,,,-53.32825708943767,BCRP,M
2002-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-3.047879126895828,,,-65.69950172598496,BCRP,M
2002-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-6.367441696517791,,,-71.6133592967618,BCRP,M
2003-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.16625786577560087,,,-103.34172455436817,BCRP,M
2003-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.5184945253985587,,,-111.81024092927771,BCRP,M
2003-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.5662260407625027,,,-114.56732285353239,BCRP,M
2003-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.4230119576472522,,,-112.30761830821451,BCRP,M
2003-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.2701492646685404,,,-109.025141104014,BCRP,M
2003-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.13146898136570773,,,-105.30530904278619,BCRP,M
2003-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.27756513332799404,,,-114.61643120050499,BCRP,M
2003-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.18795907696266045,,,-117.43662450875367,BCRP,M
2003-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-0.05508595215331846,,,-148.86251122566094,BCRP,M
2003-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,0.7734664144244388,-0.25687303017745794,,-176.12116454381766,BCRP,M
2003-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,5.762127060207009,1.7513066878261863,2.0081797180036443,-289.0536606048272,BCRP,M
2003-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,17.4032153273684,2.8566549780783306,1.1053482902521443,-373.3156604619689,BCRP,M
2004-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-7.126792254255872,,,4186.589522251502,BCRP,M
2004-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-7.3623723297937635,,,1319.9517968168368,BCRP,M
2004-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-7.0539146685064065,,,1145.7771562408755,BCRP,M
2004-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-6.410438783601654,,,1415.4273224936328,BCRP,M
2004-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-5.7630396525897325,,,2033.2797850331715,BCRP,M
2004-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-5.1223694396093595,,,3796.257038274638,BCRP,M
2004-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-4.942663493294614,,,1680.7220359532519,BCRP,M
2004-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-4.111666044977457,,,2087.532579655236,BCRP,M
2004-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-2.8803211947790572,,,5128.776270876426,BCRP,M
2004-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,0.7090578817706401,-0.3438181171776891,,-8.327256549559047,BCRP,M
2004-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,15.613195279139227,2.7481164079518132,3.0919345251295023,170.9623567130835,BCRP,M
2004-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,47.24336951580183,3.855312316385,1.1071959084331868,171.4634544658344,BCRP,M
2005-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-22.62662259748142,,,217.48677090972572,BCRP,M
2005-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-23.99952730240974,,,225.97546317087742,BCRP,M
2005-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-24.187821030646646,,,242.8992576085155,BCRP,M
2005-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-23.212468594643443,,,262.1042081241388,BCRP,M
2005-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-21.322168459932648,,,269.98129017472786,BCRP,M
2005-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-18.191476660850032,,,255.13792738536534,BCRP,M
2005-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,58.69040375589756,4.072276234013228,,-1287.4246311835507,BCRP,M
2005-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,12.522744448492261,2.527546546801153,-1.544729687212075,-404.5661858600902,BCRP,M
2005-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-12.993773694030235,,,351.1223858499905,BCRP,M
2005-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-7.660523416969031,,,-1180.3805463440276,BCRP,M
2005-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,95.27316409652406,4.556748177054706,,510.20926462002575,BCRP,M
2005-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,202.1314237406931,5.308918098422287,0.7521699213675808,327.8514124041994,BCRP,M
2006-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-146.01739773216536,,,545.3344819938732,BCRP,M
2006-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-40.42176811543781,,,68.42735111444944,BCRP,M
2006-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-37.366527884180215,,,54.48488657508992,BCRP,M
2006-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-93.99152042067246,,,304.9182448538116,BCRP,M
2006-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-164.45350327920045,,,671.2794483742668,BCRP,M
2006-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-10.295428291089227,,,-43.405208477407065,BCRP,M
2006-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,290.98171684546895,5.673260436487958,,395.79096108404156,BCRP,M
2006-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,38.67057406376525,3.655078950705946,-2.0181814857820117,208.80270872589105,BCRP,M
2006-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-22.564577279295268,,,73.65684373633637,BCRP,M
2006-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-134.33837954201798,,,1653.6449173230305,BCRP,M
2006-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,55.276537441543525,4.0123485407672534,,-41.98099961754054,BCRP,M
2006-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,552.7670796544853,6.314936718680324,2.30258817791307,173.4691466694509,BCRP,M
2007-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-191.7795149140401,,,31.340181302103876,BCRP,M
2007-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,95.8658895556387,4.562950230980823,,-337.16401836223923,BCRP,M
2007-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-286.0883181420018,,,665.6272454019535,BCRP,M
2007-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-149.41754433530852,,,58.96917473679433,BCRP,M
2007-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-341.92015389296967,,,107.91296450065629,BCRP,M
2007-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,0.0,-164.02717697473636,,,1493.2040157737115,BCRP,M
2007-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,1523.75786,2014.9073550623004,7.608328495687204,,592.4515316308871,BCRP,M
2007-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,2450.49934,2525.5531232058875,7.834215376415009,0.2258868807278045,6430.942931029199,BCRP,M
2007-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,3090.633054,3107.8684470261405,8.04169238338005,0.2074770069650418,-13873.218122184138,BCRP,M
2007-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,4241.209823,4131.151006860593,8.326311341282183,0.28461895790213276,-3175.1829975502,BCRP,M
2007-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6033.8219,6024.285498493431,8.703554161864899,0.3772428205827154,10798.449463959787,BCRP,M
2007-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6510.678526,6997.596244432038,8.853321975411783,0.14976781354688384,1165.9213079053081,BCRP,M
2008-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,5185.175722,5030.919154833586,8.52335798095922,-0.3299639944525623,-2723.2828657891628,BCRP,M
2008-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6200.126055,6405.957094242429,8.76498363240119,0.24162565144196968,6582.206907937297,BCRP,M
2008-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6781.0181,6446.297186606491,8.771261165347141,0.006277532945951236,-2353.254249761722,BCRP,M
2008-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,5549.9993,5450.389130829829,8.603442285260682,-0.1678188800864593,-3747.7571325885187,BCRP,M
2008-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6179.1769,5687.858174011097,8.646089036926625,0.04264675166594323,-1763.5048005364292,BCRP,M
2008-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7452.6048,7174.8957214200545,8.878343506922215,0.23225446999559018,-4474.211550641477,BCRP,M
2008-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6739.87462,7362.583016479187,8.904166103479184,0.025822596556968946,265.4055357920681,BCRP,M
2008-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6473.35652,6566.765445970457,8.789776668478405,-0.11438943500077947,160.01296055236938,BCRP,M
2008-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6419.28213,6499.446173887838,8.779472248236404,-0.010304420242000845,109.12874160124227,BCRP,M
2008-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6955.55465,6886.624285815296,8.837336299942338,0.057864051705934116,66.69989246044734,BCRP,M
2008-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6830.632,6794.041778080583,8.823801297962822,-0.013535001979516181,12.777553118617213,BCRP,M
2008-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7504.84872,8031.742467545093,8.991156778113822,0.16735548015100044,14.77859234784975,BCRP,M
2009-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6771.10989,6620.628622472815,8.797945602500285,-0.19321117561353773,31.59878779033598,BCRP,M
2009-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6389.406178,6702.136387870391,8.810181618414033,0.012236015913748233,4.623497929671805,BCRP,M
2009-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7428.990338,6804.472494622034,8.825335394758685,0.015153776344652314,5.556295306392722,BCRP,M
2009-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7756.864392,7749.248882150678,8.955351199218327,0.13001580445964223,42.17790135969328,BCRP,M
2009-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7629.29937,7073.2175779031,8.864070758319269,-0.09128044089905885,24.356433678708346,BCRP,M
2009-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7143.82528,6694.1787098582,8.808993578435857,-0.055077179883411986,-6.699986037800021,BCRP,M
2009-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6012.9674,6626.2657364405695,8.798796687162893,-0.010196891272963526,-10.000801055696984,BCRP,M
2009-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6426.024,6470.730150320871,8.775044232800143,-0.023752454362750086,-1.4624444323425023,BCRP,M
2009-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6480.4674,6588.765128003523,8.793121224202224,0.018076991402081077,1.3742548476596728,BCRP,M
2009-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6289.16143,6316.44596266528,8.750911981284599,-0.04220924291762529,-8.279503853933779,BCRP,M
2009-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6881.1443,6898.985758459634,8.839129688253449,0.0882177069688499,1.5446472631008623,BCRP,M
2009-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6169.410361,6602.782812484709,8.795246477405344,-0.043883210848104426,-17.791402809970148,BCRP,M
2010-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6309.45176,6208.313205875313,8.733644512567734,-0.06160196483761027,-6.227738181808807,BCRP,M
2010-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6251.5722,6557.75046676489,8.788402906477081,0.05475839390934745,-2.1543268108779934,BCRP,M
2010-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6529.300551,6384.610461751976,8.761645758266006,-0.026757148211075332,-6.1703832766154765,BCRP,M
2010-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6430.918976,6646.925397364641,8.801909680473955,0.04026392220794861,-14.224907491680728,BCRP,M
2010-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6850.2141,6445.798737178975,8.771183838986754,-0.030725841487200256,-8.870345550859293,BCRP,M
2010-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6621.985658,5626.84592534566,8.635304337744321,-0.13587950124243342,-15.944193168024167,BCRP,M
2010-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6210.82985,6520.548979726123,8.782713850720631,0.14740951297631,-1.5954198174254586,BCRP,M
2010-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6816.9721,6898.746280367663,8.839094975578739,0.05638112485810787,6.614649662458372,BCRP,M
2010-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6339.255,6464.6051279179765,8.774097210905634,-0.06499776467310525,-1.8844198825337277,BCRP,M
2010-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6502.68098,6712.764189526007,8.811766095886346,0.03766888498071275,6.274386406584509,BCRP,M
2010-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6164.23241,6689.41440971812,8.808281617111456,-0.0034844787748902206,-3.0377124417822587,BCRP,M
2010-12-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6283.5682,6095.822505716027,8.715358980426188,-0.09292263668526779,-7.677979439367732,BCRP,M
2011-01-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6515.774911,6204.2185081147545,8.7329847441976,0.01762576377141123,-0.06595507708411219,BCRP,M
2011-02-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6595.830722,6817.582876027996,8.827260271012264,0.09427552681466445,3.9622186080417787,BCRP,M
2011-03-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7188.506332,7691.209471276479,8.947833328582208,0.12057305756994374,20.464819543054237,BCRP,M
2011-04-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6699.7125,6966.639450122241,8.848888242596143,-0.098945085986065,4.809953980894077,BCRP,M
2011-05-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,6526.7815,6376.11975236226,8.760315002031797,-0.08857324056434557,-1.0809984558594832,BCRP,M
2011-06-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,9091.77065,7600.685021398655,8.935993656607122,0.17567865457532506,35.078961148767206,BCRP,M
2011-07-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,8544.83502,8562.059326963414,9.055096015781961,0.11910235917483902,31.308872206693206,BCRP,M
2011-08-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,7336.8918,7383.784738309244,8.907041623307753,-0.14805439247420793,7.03082035821343,BCRP,M
2011-09-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,8086.212,8245.092459793343,9.01737344897489,0.11033182566713684,27.542089526646762,BCRP,M
2011-10-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,10108.4791,10314.678676466036,9.24132327392621,0.223949824951319,53.657694285762815,BCRP,M
2011-11-01,RD13037DM,Zinc - Ica,mining_zinc_by_department,Ica,11,9973.67808,10995.146075268362,9.305209188509373,0.06388591458316384,64.36634661615585,BCRP,M
