dir,survey,period,file,status,n_vars,concept,candidate_variables
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,psu,conglome
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,stratum,estrato
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,geography,dominio
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,month_year,
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,industry,
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,occupation,
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,household_id,vivienda|hogar
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,person_id,codperso
322_trim_ene_feb_mar13,EPE,2013-01,Trim Ene-Feb-Mar13.sav,ok,92,panel_rotation,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,employment_indicator,ocu200
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,age,p208b1|p208b2|p208b3
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,sex,p207a|p207b
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,dependent_worker,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,self_employment,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,informality,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,monthly_earnings,ingtot
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,hours,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,weight,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,psu,conglome
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,stratum,estrato
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,geography,dominio
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,month_year,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,industry,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,occupation,
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,household_id,vivienda|hogar
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,person_id,codperso
401_trim_ene_feb_mar14,EPE,2014-01,Trim Ene-Feb-Mar14.sav,ok,102,panel_rotation,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,employment_indicator,ocu200
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,age,p208b1|p208b2|p208b3
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,sex,p207a|p207b
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,dependent_worker,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,self_employment,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,informality,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,monthly_earnings,ingtot
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,hours,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,weight,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,psu,conglome
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,stratum,estrato
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,geography,dominio
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,month_year,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,industry,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,occupation,
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,household_id,vivienda|hogar
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,person_id,codperso
439_trim_ene_feb_mar15,EPE,2015-01,Trim Ene-Feb-Mar15.sav,ok,102,panel_rotation,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,employment_indicator,ocu200
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,age,p208b1|p208b2|p208b3
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,sex,p207a|p207b
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,dependent_worker,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,self_employment,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,informality,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,monthly_earnings,ingtot
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,hours,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,weight,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,psu,conglome
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,stratum,estrato
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,geography,dominio
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,month_year,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,industry,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,occupation,
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,household_id,vivienda|hogar
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,person_id,codperso
444_trim_feb_mar_abr15,EPE,2015-02,Trim Feb-Mar-Abr15.sav,ok,102,panel_rotation,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,employment_indicator,ocu200
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,age,p208b1|p208b2|p208b3
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,sex,p207a|p207b
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,dependent_worker,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,self_employment,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,informality,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,monthly_earnings,ingtot
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,hours,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,weight,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,psu,conglome
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,stratum,estrato
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,geography,dominio
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,month_year,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,industry,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,occupation,
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,household_id,vivienda|hogar
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,person_id,codperso
445_trim_mar_abr_may15,EPE,2015-03,Trim Mar-Abr-May15.sav,ok,102,panel_rotation,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,employment_indicator,ocu200
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,age,p208b1|p208b2|p208b3
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,sex,p207a|p207b
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,dependent_worker,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,self_employment,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,informality,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,monthly_earnings,ingtot
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,hours,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,weight,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,psu,conglome
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,stratum,estrato
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,geography,dominio
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,month_year,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,industry,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,occupation,
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,household_id,vivienda|hogar
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,person_id,codperso
448_trim_abr_may_jun15,EPE,2015-04,Trim Abr -May -Jun15.sav,ok,102,panel_rotation,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,employment_indicator,ocu200
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,age,p208b1|p208b2|p208b3
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,sex,p207a|p207b
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,dependent_worker,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,self_employment,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,informality,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,monthly_earnings,ingtot
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,hours,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,weight,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,psu,conglome
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,stratum,estrato
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,geography,dominio
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,month_year,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,industry,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,occupation,
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,household_id,vivienda|hogar
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,person_id,codperso
450_trim_may_jun_jul15,EPE,2015-05,Trim May -Jun-Jul15.sav,ok,102,panel_rotation,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,employment_indicator,ocu200
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,age,p208b1|p208b2|p208b3
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,sex,p207a|p207b
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,dependent_worker,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,self_employment,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,informality,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,monthly_earnings,ingtot
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,hours,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,weight,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,psu,conglome
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,stratum,estrato
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,geography,dominio
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,month_year,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,industry,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,occupation,
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,household_id,vivienda|hogar
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,person_id,codperso
453_trim_jun_jul_ago15,EPE,2015-06,Trim Jun-Jul-Ago15.sav,ok,102,panel_rotation,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,employment_indicator,ocu200
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,age,p208b1|p208b2|p208b3
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,sex,p207a|p207b
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,dependent_worker,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,self_employment,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,informality,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,monthly_earnings,ingtot
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,hours,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,weight,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,psu,conglome
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,stratum,estrato
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,geography,dominio
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,month_year,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,industry,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,occupation,
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,household_id,vivienda|hogar
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,person_id,codperso
457_trim_jul_ago_set15,EPE,2015-07,Trim Jul-Ago-Set15.sav,ok,102,panel_rotation,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,employment_indicator,ocu200
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,age,p208b1|p208b2|p208b3
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,sex,p207a|p207b
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,dependent_worker,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,self_employment,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,informality,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,monthly_earnings,ingtot
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,hours,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,weight,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,psu,conglome
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,stratum,estrato
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,geography,dominio
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,month_year,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,industry,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,occupation,
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,household_id,vivienda|hogar
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,person_id,codperso
483_trim_ago_set_oct15,EPE,2015-08,Trim Ago-Set-Oct15.sav,ok,102,panel_rotation,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,employment_indicator,ocu200
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,age,p208b1|p208b2|p208b3
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,sex,p207a|p207b
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,dependent_worker,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,self_employment,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,informality,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,monthly_earnings,ingtot
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,hours,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,weight,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,psu,conglome
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,stratum,estrato
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,geography,dominio
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,month_year,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,industry,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,occupation,
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,household_id,vivienda|hogar
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,person_id,codperso
485_trim_set_oct_nov15,EPE,2015-09,Trim Set-Oct-Nov15.sav,ok,102,panel_rotation,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,employment_indicator,ocu200
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,age,p208b1|p208b2|p208b3
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,sex,p207a|p207b
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,dependent_worker,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,self_employment,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,informality,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,monthly_earnings,ingtot
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,hours,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,weight,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,psu,conglome
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,stratum,estrato
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,geography,dominio
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,month_year,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,industry,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,occupation,
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,household_id,vivienda|hogar
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,person_id,codperso
486_trim_oct_nov_dic15,EPE,2015-10,Trim Oct-Nov-Dic15.sav,ok,102,panel_rotation,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,employment_indicator,ocu200
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,age,p208b1|p208b2|p208b3
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,sex,p207a|p207b
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,dependent_worker,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,self_employment,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,informality,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,monthly_earnings,ingtot
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,hours,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,weight,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,psu,conglome
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,stratum,estrato
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,geography,dominio
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,month_year,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,industry,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,occupation,
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,household_id,vivienda|hogar
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,person_id,codperso
493_trim_dic_ene_feb16,EPE,2015-12,Trim Dic-Ene-Feb16.sav,ok,102,panel_rotation,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,employment_indicator,ocu200
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,age,p208b1|p208b2|p208b3
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,sex,p207a|p207b
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,dependent_worker,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,self_employment,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,informality,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,monthly_earnings,ingtot
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,hours,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,weight,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,psu,conglome
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,stratum,estrato
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,geography,dominio
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,month_year,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,industry,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,occupation,
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,household_id,vivienda|hogar
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,person_id,codperso
496_trim_ene_feb_mar16,EPE,2016-01,Trim Ene-Feb-Mar16.sav,ok,102,panel_rotation,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,employment_indicator,ocu200
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,age,p208b1|p208b2|p208b3
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,sex,p207a|p207b
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,dependent_worker,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,self_employment,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,informality,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,monthly_earnings,ingtot
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,hours,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,weight,
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,psu,conglome
501_trim_feb_mar_abr16,EPE,2016-02,Trim Feb-Mar-Abr16.sav,ok,102,stratum,estrato
